,participant_id,Sentence ID,Iteration,probability,Expected Transcription,large,base,medium,small,tiny
174,t2,97_1,L1,low prob,"On Christmas, mommy left cookies for eyes.",Thank you.,,"On Christmas, Mommy left cookies for us.","On Christmas, mommy left cookies for ice.","On Christmas, mommy and laugh cookies flies."
175,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,,
176,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,,The grow took lessons to play the piano.
177,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,The grout took lessons to play the piano.,
178,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,The grout took lessons to play the piano.,The grow took lessons to play the piano.
179,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,,,
180,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,,,The grow took lessons to play the piano.
181,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,,The grout took lessons to play the piano.,
182,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,The grow took lessons to play the piano.,,The grout took lessons to play the piano.,The grow took lessons to play the piano.
183,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,The girl took lessons to play the piano.,,
184,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,The girl took lessons to play the piano.,,The grow took lessons to play the piano.
185,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,The girl took lessons to play the piano.,The grout took lessons to play the piano.,
186,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,The girl took lessons to play the piano.,The grout took lessons to play the piano.,The grow took lessons to play the piano.
187,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,,,
188,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,,,The grow took lessons to play the piano.
189,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,,The grout took lessons to play the piano.,
190,t2,86_3,L1,high prob,The girl took lessons to play the piano.,The girl took lessons to play the piano.,,,The grout took lessons to play the piano.,The grow took lessons to play the piano.
191,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,,
192,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,,The grow took lessons to play the piano.
193,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,The grout took lessons to play the piano.,
194,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,The girl took lessons to play the piano.,The grout took lessons to play the piano.,The grow took lessons to play the piano.
195,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,,,
196,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,,,The grow took lessons to play the piano.
197,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,,The grout took lessons to play the piano.,
198,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,The grow took lessons to play the piano.,,The grout took lessons to play the piano.,The grow took lessons to play the piano.
199,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,The girl took lessons to play the piano.,,
200,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,The girl took lessons to play the piano.,,The grow took lessons to play the piano.
201,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,The girl took lessons to play the piano.,The grout took lessons to play the piano.,
202,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,The girl took lessons to play the piano.,The grout took lessons to play the piano.,The grow took lessons to play the piano.
203,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,,,
204,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,,,The grow took lessons to play the piano.
205,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,,The grout took lessons to play the piano.,
206,t2,86_3,L1,high prob,The girl took lessons to play the piano.,Thank you.,,,The grout took lessons to play the piano.,The grow took lessons to play the piano.
207,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,"At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
208,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,"At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,
209,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,"At a zoo, I fed the black white striped pool.",,Add a two I've fat the black Y-stripe pool.
210,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,"At a zoo, I fed the black white striped pool.",,
211,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,,At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
212,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,,At a 2 I fed the black wise dry pool.,
213,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,,,Add a two I've fat the black Y-stripe pool.
214,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.",,,,
215,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
216,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,
217,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",,Add a two I've fat the black Y-stripe pool.
218,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",,
219,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.",,At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
220,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.",,At a 2 I fed the black wise dry pool.,
221,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.",,,Add a two I've fat the black Y-stripe pool.
222,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,"At a zoo, I fed the black wise dry pool.","Add a two, I've fat the black, white, dry, pool.",,,
223,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,"At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
224,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,"At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,
225,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,"At a zoo, I fed the black white striped pool.",,Add a two I've fat the black Y-stripe pool.
226,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,"At a zoo, I fed the black white striped pool.",,
227,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,,At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
228,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,,At a 2 I fed the black wise dry pool.,
229,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,,,Add a two I've fat the black Y-stripe pool.
230,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,,,,
231,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
232,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",At a 2 I fed the black wise dry pool.,
233,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",,Add a two I've fat the black Y-stripe pool.
234,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.","At a zoo, I fed the black white striped pool.",,
235,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.",,At a 2 I fed the black wise dry pool.,Add a two I've fat the black Y-stripe pool.
236,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.",,At a 2 I fed the black wise dry pool.,
237,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.",,,Add a two I've fat the black Y-stripe pool.
238,t2,94_2,L2,low prob,At the zoo I fed the black and white-striped pool.,Thank you.,"Add a two, I've fat the black, white, dry, pool.",,,
239,t2,19_3,L2,high prob,The king lived in a large castle.,The king lived in a large castle.,The king lived in a large castle.,The king lived in a large castle.,The king lived in a large castle.,The King lived in a large castle.
240,t2,45_2,L1,low prob,I wear sunglasses to shade my fire.,I wear sunglasses to shade my fire.,I wear sunglasses to shade my fire.,I wear sunglasses to shade my fire.,I wear sunglasses to shade my fire.,I wear sunglasses to shade my fire.
241,t2,100_2,L2,low prob,I wish I had a trunk like that rubber ducky.,Thank you.,,I wish I had a trunk like that rubber ducky.,,
242,t2,100_2,L2,low prob,I wish I had a trunk like that rubber ducky.,Thank you.,,I wish I had a trunk like that rubber ducky.,,I wish I had a trunk like that rubber doggy.
243,t2,100_2,L2,low prob,I wish I had a trunk like that rubber ducky.,Thank you.,,I wish I had a trunk like that rubber ducky.,I wish I had a trunk like that rubber ducky.,
244,t2,100_2,L2,low prob,I wish I had a trunk like that rubber ducky.,Thank you.,,I wish I had a trunk like that rubber ducky.,I wish I had a trunk like that rubber ducky.,I wish I had a trunk like that rubber doggy.
245,t2,100_2,L2,low prob,I wish I had a trunk like that rubber ducky.,Thank you.,,,,
246,t2,100_2,L2,low prob,I wish I had a trunk like that rubber ducky.,Thank you.,,,,I wish I had a trunk like that rubber doggy.
247,t2,100_2,L2,low prob,I wish I had a trunk like that rubber ducky.,Thank you.,,,I wish I had a trunk like that rubber ducky.,
