participant_id,sentence_id,probability,unique_iterations,best_wer_across_iterations,best_iteration,best_model
t12,1_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,20_1,low prob,"['L2', 'L1']",0.0,L2,large
t12,20_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,21_1,low prob,"['L2', 'L1']",0.0,L2,medium
t12,21_3,high prob,"['L1', 'L2']",0.0,L1,small
t12,22_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,22_3,low prob,"['L1', 'L2']",0.0,L1,large
t12,23_2,high prob,"['L1', 'L2']",0.0,L1,large
t12,23_3,low prob,"['L1', 'L2']",0.0,L1,large
t12,24_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,24_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,25_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,25_3,low prob,"['L1', 'L2']",0.0,L1,large
t12,26_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,26_3,low prob,"['L1', 'L2']",0.0,L1,large
t12,27_1,low prob,"['L2', 'L1']",0.0,L1,large
t12,27_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,28_2,high prob,"['R1P2', 'L2', 'L1', 'R1P1']",0.0,L1,large
t12,28_3,low prob,"['L2', 'R1P2', 'R1P1', 'L1']",0.0,L2,large
t12,29_1,low prob,"['L1', 'L2']",0.0,L1,large
t12,29_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,2_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,2_3,low prob,"['L1', 'L2']",0.0,L1,medium
t12,30_1,low prob,"['L1', 'R2P2', 'R2P1', 'L2']",0.0,R2P2,large
t12,30_2,high prob,"['R2P2', 'L2', 'L1', 'R2P1']",0.0,R2P1,large
t12,31_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,31_3,low prob,"['L2', 'L1']",0.0,L1,base
t12,32_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,32_2,low prob,"['L2', 'L1']",0.0,L1,large
t12,33_1,high prob,"['R3P2', 'L1', 'R3P1', 'L2']",0.0,L2,large
t12,33_2,low prob,"['L2', 'R3P2', 'L1', 'R3P1']",0.0,L1,large
t12,34_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,34_2,low prob,"['L2', 'L1']",0.0,L1,base
t12,35_1,low prob,"['L1', 'L2']",0.0,L1,large
t12,35_3,high prob,"['L2', 'L1']",0.0,L1,large
t12,36_2,low prob,"['L2', 'L1']",0.0,L2,large
t12,36_3,high prob,"['L2', 'L1']",0.25,L1,large
t12,37_2,low prob,"['R4P2', 'L2', 'R4P1', 'L1']",0.125,L1,small
t12,37_3,high prob,"['R4P2', 'L2', 'L1', 'R4P1']",0.0,L1,large
t12,38_2,high prob,"['L1', 'L2']",0.1,L1,large
t12,38_3,low prob,"['L1', 'L2']",0.1,L1,large
t12,39_2,low prob,"['L1', 'L2']",0.2,L2,medium
t12,39_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,3_2,high prob,"['L1', 'L2']",0.1428571428571428,L2,large
t12,3_3,low prob,"['L1', 'L2']",0.2857142857142857,L1,large
t12,40_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,40_3,low prob,"['L1', 'L2']",0.3333333333333333,L1,large
t12,41_2,high prob,"['L1', 'L2']",0.0,L1,large
t12,41_3,low prob,"['L1', 'L2']",0.0,L1,medium
t12,42_1,high prob,"['L2', 'L1']",0.0833333333333333,L1,large
t12,42_3,low prob,"['L1', 'L2']",0.08333333333333333,L1,tiny
t12,43_1,low prob,"['L2', 'L1']",0.0,L1,large
t12,43_2,high prob,"['L1', 'L2']",0.0,L1,large
t12,44_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,44_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,45_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,45_2,low prob,"['L1', 'L2']",0.0,L1,base
t12,46_2,low prob,"['R5P1', 'L1', 'R5P2', 'L2']",0.125,R5P1,large
t12,46_3,high prob,"['L1', 'R5P1', 'R5P2', 'L2']",0.0,L2,large
t12,47_2,high prob,"['R6P1', 'L1', 'L2', 'R6P2']",0.0,R6P1,large
t12,47_3,low prob,"['L1', 'R6P1', 'L2', 'R6P2']",0.0,L2,small
t12,48_2,low prob,"['L2', 'R7P1', 'R7P2', 'L1']",0.0,L1,large
t12,48_3,high prob,"['L2', 'R7P1', 'L1', 'R7P2']",0.0,R7P1,small
t12,49_2,high prob,"['L2', 'L1']",0.0,L1,base
t12,49_3,low prob,"['L2', 'L1']",0.0,L2,large
t12,4_1,low prob,"['L2', 'L1']",0.125,L1,large
t12,4_2,high prob,"['L1', 'L2']",0.0,L1,large
t12,50_1,high prob,"['L1', 'L2']",0.0,L2,large
t12,50_2,low prob,"['L2', 'L1']",0.0,L1,large
t12,51_2,high prob,"['L2', 'R1P1', 'R1P2', 'L1']",0.0,L1,large
t12,51_3,low prob,"['L2', 'R1P1', 'L1', 'R1P2']",0.0,L1,large
t12,52_1,low prob,"['L1', 'L2']",0.1,L1,large
t12,52_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,53_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,53_3,low prob,"['L2', 'L1']",0.0,L1,large
t12,54_1,low prob,"['L1', 'L2']",0.0,L1,base
t12,54_3,high prob,"['L2', 'L1']",0.0,L1,medium
t12,55_1,low prob,"['L1', 'L2']",0.0,L1,large
t12,55_2,high prob,"['L2', 'L1']",0.0,L2,large
t12,56_1,high prob,"['L1', 'R2P1', 'R2P2', 'L2']",0.0,L2,large
t12,56_2,low prob,"['R2P1', 'L2', 'L1', 'R2P2']",0.0,L1,large
t12,57_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,57_3,low prob,"['L2', 'L1']",0.0,L1,medium
t12,58_1,low prob,"['R3P1', 'L2', 'L1', 'R3P2']",0.0,L1,large
t12,58_3,high prob,"['R3P1', 'L1', 'L2', 'R3P2']",0.0,R3P1,large
t12,59_1,high prob,"['L2', 'L1']",0.0,L2,large
t12,59_2,low prob,"['L1', 'L2']",0.0,L2,large
t12,5_1,high prob,"['L2', 'R1P2', 'L1', 'R1P1']",0.0,L2,large
t12,5_2,low prob,"['R1P2', 'L1', 'R1P1', 'L2']",0.0,L1,medium
t12,60_1,low prob,"['L1', 'L2']",0.0,L1,large
t12,60_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,61_2,low prob,"['L2', 'L1']",0.1111111111111111,L1,large
t12,61_3,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t12,62_1,low prob,"['L1', 'L2']",0.0,L1,large
t12,62_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,63_1,low prob,"['L1', 'R4P2', 'R4P1', 'L2']",0.0,L1,large
t12,63_2,high prob,"['R4P2', 'L2', 'L1', 'R4P1']",0.0,L1,large
t12,64_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,64_2,low prob,"['L2', 'L1']",0.0,L1,base
t12,65_1,high prob,"['L1', 'R5P2', 'L2', 'R5P1']",0.0,L1,large
t12,65_3,low prob,"['R5P2', 'L2', 'L1', 'R5P1']",0.0,L2,large
t12,66_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,66_3,low prob,"['L2', 'L1']",0.0,L1,large
t12,67_2,low prob,"['L2', 'L1']",0.0,L1,large
t12,67_3,high prob,"['L2', 'L1']",0.0,L1,large
t12,68_1,low prob,"['L2', 'R6P2', 'L1', 'R6P1']",0.0,R6P1,base
t12,68_2,high prob,"['R6P2', 'L1', 'R6P1', 'L2']",0.0,L1,large
t12,69_1,low prob,"['L2', 'L1']",0.0,L1,large
t12,69_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,6_1,high prob,"['L2', 'L1']",0.0,L1,small
t12,6_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,70_1,low prob,"['L2', 'L1']",0.0,L1,small
t12,70_2,high prob,"['L1', 'L2']",0.0,L1,large
t12,71_1,high prob,"['R7P2', 'L2', 'L1', 'R7P1']",0.0,L1,large
t12,71_3,low prob,"['R7P2', 'L1', 'L2', 'R7P1']",0.0,L1,large
t12,72_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,72_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,73_1,high prob,"['L2', 'L1']",0.0,L2,large
t12,73_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,74_1,high prob,"['L2', 'R8P2', 'L1', 'R8P1']",0.0,R8P2,large
t12,74_3,low prob,"['R8P2', 'L1', 'L2', 'R8P1']",0.0,L1,base
t12,75_2,high prob,"['L1', 'R9P2', 'L2', 'R9P1']",0.0,L1,large
t12,75_3,low prob,"['R9P2', 'L1', 'L2', 'R9P1']",0.0,L1,tiny
t12,76_1,low prob,"['L2', 'R1P2', 'R1P1', 'L1']",0.0,L1,large
t12,76_3,high prob,"['L1', 'R1P2', 'R1P1', 'L2']",0.0,L1,small
t12,77_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,77_3,low prob,"['L1', 'L2']",0.0,L1,large
t12,78_2,high prob,"['R2P2', 'L2', 'L1', 'R2P1']",0.0,L2,large
t12,78_3,low prob,"['R2P2', 'L2', 'L1', 'R2P1']",0.0,L2,base
t12,79_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,79_3,low prob,"['L2', 'L1']",0.1428571428571428,L1,large
t12,7_1,low prob,"['L2', 'L1']",0.1111111111111111,L1,large
t12,7_3,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t12,80_1,high prob,"['R3P2', 'L1', 'L2', 'R3P1']",0.0,L1,medium
t12,80_2,low prob,"['L2', 'R3P2', 'R3P1', 'L1']",0.0,L1,large
t12,81_1,low prob,"['L1', 'L2']",0.125,L1,large
t12,81_2,high prob,"['L2', 'L1']",0.125,L1,large
t12,82_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,82_3,low prob,"['L2', 'L1']",0.0,L1,large
t12,83_2,low prob,"['L2', 'L1']",0.0,L1,large
t12,83_3,high prob,"['L2', 'L1']",0.25,L1,large
t12,84_1,low prob,"['R4P2', 'L1', 'L2', 'R4P1']",0.0,L1,large
t12,84_3,high prob,"['L2', 'R4P2', 'L1', 'R4P1']",0.0,L1,large
t12,85_1,low prob,"['L1', 'L2']",0.0,L1,large
t12,85_3,high prob,"['L2', 'L1']",0.0,L1,large
t12,86_2,low prob,"['R5P2', 'L2', 'R5P1', 'L1']",0.0,L1,large
t12,86_3,high prob,"['L2', 'R5P2', 'R5P1', 'L1']",0.0,L1,large
t12,87_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,87_3,low prob,"['L2', 'L1']",0.0,L1,large
t12,88_1,high prob,"['L2', 'L1']",0.0,L1,large
t12,88_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,89_2,low prob,"['L1', 'L2']",0.0,L1,large
t12,89_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,8_1,low prob,"['L1', 'L2']",0.0,L1,medium
t12,8_2,high prob,"['L2', 'L1']",0.0,L1,large
t12,90_1,low prob,"['R6P2', 'L2', 'L1', 'R6P1']",0.0,L2,tiny
t12,90_2,high prob,"['L1', 'R6P2', 'R6P1', 'L2']",0.0,L1,large
t12,91_1,low prob,"['L2', 'L1']",0.0,L1,large
t12,91_2,high prob,"['L1', 'L2']",0.0,L1,large
t12,92_2,low prob,"['L1', 'L2']",0.2,L1,large
t12,92_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,93_2,low prob,"['L1', 'R7P2', 'L2', 'R7P1']",0.0,R7P2,large
t12,93_3,high prob,"['L1', 'R7P2', 'R7P1', 'L2']",0.0,L1,large
t12,94_2,low prob,"['L1', 'R8P2', 'R8P1', 'L2']",0.0909090909090909,R8P2,large
t12,94_3,high prob,"['R8P2', 'L1', 'R8P1', 'L2']",0.0909090909090909,R8P2,large
t12,95_1,low prob,"['L2', 'L1']",0.0,L1,large
t12,95_3,high prob,"['L1', 'L2']",0.0,L1,large
t12,96_2,high prob,"['L1', 'R9P2', 'L2', 'R9P1']",0.0,L1,large
t12,96_3,low prob,"['L1', 'R9P2', 'R9P1', 'L2']",0.0,L1,large
t12,97_1,low prob,"['R10P1', 'L2', 'L1', 'R10P2']",0.1428571428571428,L1,large
t12,97_3,high prob,"['R10P2', 'L1', 'R10P1', 'L2']",0.0,L1,large
t12,98_1,low prob,"['L1', 'L2']",0.0,L1,large
t12,98_3,high prob,"['L2', 'L1']",0.0,L1,large
t12,99_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,99_3,low prob,"['L2', 'L1']",0.0,L1,large
t12,9_1,high prob,"['L1', 'L2']",0.0,L1,large
t12,9_3,low prob,"['L2', 'L1']",0.0,L1,medium
t13,100_2,low prob,"['L1', 'L2']",0.1,L1,large
t13,100_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,10_1,low prob,"['L1', 'L2']",0.1666666666666666,L2,large
t13,10_3,high prob,"['L2', 'L1']",0.0,L1,small
t13,11_2,high prob,"['L2', 'L1']",0.0,L2,medium
t13,11_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,12_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,12_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,13_1,low prob,"['R1P2', 'L1', 'L2', 'R1P1']",0.0,L2,large
t13,13_3,high prob,"['L2', 'R1P2', 'L1', 'R1P1']",0.0,L1,large
t13,14_1,low prob,"['L1', 'L2']",0.0,L1,base
t13,14_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,15_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,15_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,16_1,low prob,"['L1', 'R2P2', 'L2', 'R2P1']",0.1111111111111111,L2,large
t13,16_2,high prob,"['L2', 'R2P2', 'L1', 'R2P1']",0.1111111111111111,R2P2,large
t13,17_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,17_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,18_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,18_3,low prob,"['L1', 'L2']",0.1666666666666666,L1,large
t13,19_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,19_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,1_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,1_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,20_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,20_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,21_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,21_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,22_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,22_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,23_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,23_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,24_1,high prob,"['L1', 'R3P1', 'R3P2', 'L2']",0.0,L2,large
t13,24_2,low prob,"['R3P1', 'L2', 'L1', 'R3P2']",0.0,L2,large
t13,25_1,high prob,"['L1', 'L2']",0.0,L2,large
t13,25_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,26_1,high prob,"['R1P1', 'L1', 'L2', 'R1P2']",0.0,L1,large
t13,26_3,low prob,"['R1P1', 'L2', 'R1P2', 'L1']",0.1111111111111111,L1,large
t13,27_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,27_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,28_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,28_3,low prob,"['L1', 'L2']",0.2,L1,large
t13,29_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,29_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,2_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,2_3,low prob,"['L1', 'L2']",0.0,L2,large
t13,30_1,low prob,"['R2P1', 'L2', 'R2P2', 'L1']",0.0,L2,large
t13,30_2,high prob,"['L1', 'R2P1', 'L2', 'R2P2']",0.0,L1,large
t13,31_2,high prob,"['R3P1', 'L1', 'R3P2', 'L2']",0.0,L1,large
t13,31_3,low prob,"['L1', 'R3P1', 'R3P2', 'L2']",0.0,L2,large
t13,32_1,high prob,"['R4P1', 'L2', 'L1', 'R4P2']",0.0,L1,large
t13,32_2,low prob,"['L1', 'R4P1', 'R4P2', 'L2']",0.0,L2,large
t13,33_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,33_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,34_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,34_2,low prob,"['L1', 'L2']",0.0,L1,medium
t13,35_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,35_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,36_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,36_3,high prob,"['L1', 'L2']",0.125,L2,large
t13,37_2,low prob,"['L1', 'L2']",0.125,L1,large
t13,37_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,38_2,high prob,"['R5P1', 'L2', 'L1', 'R5P2']",0.0,R5P1,large
t13,38_3,low prob,"['R5P1', 'L2', 'R5P2', 'L1']",0.0,L1,medium
t13,39_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,39_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,3_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,3_3,low prob,"['L1', 'L2']",0.0,L1,base
t13,40_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,40_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,41_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,41_3,low prob,"['L2', 'L1']",0.0,L2,tiny
t13,42_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,42_3,low prob,"['L2', 'L1']",0.0,L1,medium
t13,43_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,43_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,44_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,44_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,45_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,45_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,46_2,low prob,"['L2', 'L1']",0.0,L2,large
t13,46_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,47_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,47_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,48_2,low prob,"['L1', 'L2']",0.0,L2,large
t13,48_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,49_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,49_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,4_1,low prob,"['L2', 'L1']",0.125,L1,large
t13,4_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,50_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,50_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,51_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,51_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,52_1,low prob,"['L2', 'L1']",0.1,L1,large
t13,52_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,53_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,53_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,54_1,low prob,"['L2', 'L1']",0.0,L2,small
t13,54_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,55_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,55_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,56_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,56_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,57_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,57_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,58_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,58_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,59_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,59_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,5_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,5_2,low prob,"['L1', 'L2']",0.0,L1,base
t13,60_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,60_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,61_2,low prob,"['L1', 'L2']",0.2222222222222222,L1,medium
t13,61_3,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t13,62_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,62_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,63_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,63_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,64_1,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t13,64_2,low prob,"['L1', 'L2']",0.1111111111111111,L1,tiny
t13,65_1,high prob,"['L2', 'L1']",0.0,L2,large
t13,65_3,low prob,"['L1', 'L2']",0.0,L2,large
t13,66_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,66_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,67_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,67_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,68_1,low prob,"['L1', 'L2']",0.0,L2,medium
t13,68_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,69_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,69_3,high prob,"['L2', 'L1']",0.0,L2,base
t13,6_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,6_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,70_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,70_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,71_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,71_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,72_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,72_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,73_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,73_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,74_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,74_3,low prob,"['L2', 'L1']",0.0,L1,tiny
t13,75_2,high prob,"['L2', 'R1P1', 'R1P2', 'L1']",0.0,L1,base
t13,75_3,low prob,"['L2', 'R1P1', 'L1', 'R1P2']",0.0,L1,large
t13,76_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,76_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,77_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,77_3,low prob,"['L2', 'L1']",0.0,L1,large
t13,78_2,high prob,"['R1P1', 'L1', 'R1P2', 'L2']",0.0,R1P1,medium
t13,78_3,low prob,"['R1P1', 'L1', 'L2', 'R1P2']",0.0,L1,large
t13,79_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,79_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,7_1,low prob,"['L2', 'L1']",0.0,L1,base
t13,7_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,80_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,80_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,81_1,low prob,"['L2', 'L1']",0.0,L2,large
t13,81_2,high prob,"['L1', 'L2']",0.0,L2,large
t13,82_2,high prob,"['L1', 'L2']",0.0,L1,large
t13,82_3,low prob,"['L1', 'L2']",0.0,L2,medium
t13,83_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,83_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,84_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,84_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,85_1,low prob,"['L2', 'L1']",0.0,L1,large
t13,85_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,86_2,low prob,"['L1', 'L2']",0.0,L1,large
t13,86_3,high prob,"['L1', 'L2']",0.0,L1,large
t13,87_2,high prob,"['L1', 'L2']",0.0,L2,large
t13,87_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,88_1,high prob,"['R2P1', 'L1', 'L2', 'R2P2']",0.0,L1,large
t13,88_2,low prob,"['L2', 'R2P1', 'R2P2', 'L1']",0.0,L1,large
t13,89_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,89_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,8_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,8_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,90_1,low prob,"['R3P1', 'L1', 'L2', 'R3P2']",0.0,L1,large
t13,90_2,high prob,"['L2', 'R3P1', 'R3P2', 'L1']",0.0,L2,large
t13,91_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,91_2,high prob,"['L2', 'L1']",0.0,L1,large
t13,92_2,low prob,"['L2', 'L1']",0.0,L1,large
t13,92_3,high prob,"['L2', 'L1']",0.0,L1,small
t13,93_2,low prob,"['L2', 'L1']",0.0,L2,large
t13,93_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,94_2,low prob,"['L2', 'R4P1', 'R4P2', 'L1']",0.0909090909090909,L1,large
t13,94_3,high prob,"['L2', 'R4P1', 'L1', 'R4P2']",0.0909090909090909,L1,large
t13,95_1,low prob,"['L1', 'L2']",0.0,L1,large
t13,95_3,high prob,"['L2', 'L1']",0.0,L1,large
t13,96_2,high prob,"['L2', 'L1']",0.125,L2,large
t13,96_3,low prob,"['L2', 'L1']",0.125,L1,large
t13,97_1,low prob,"['L1', 'L2']",0.0,L1,tiny
t13,97_3,high prob,"['L2', 'L1']",0.0,L1,base
t13,98_1,low prob,"['R5P1', 'L2', 'R5P2', 'L1']",0.0,L1,large
t13,98_3,high prob,"['R5P1', 'L1', 'L2', 'R5P2']",0.0,L1,large
t13,99_1,high prob,"['L2', 'L1']",0.0,L1,large
t13,99_3,low prob,"['L1', 'L2']",0.0,L1,large
t13,9_1,high prob,"['L1', 'L2']",0.0,L1,large
t13,9_3,low prob,"['L2', 'L1']",0.0,L1,large
t15,100_2,low prob,"['L1', 'L2']",0.0,L1,large
t15,100_3,high prob,"['L1', 'L2']",0.0,L1,large
t15,10_1,low prob,"['L2', 'L1']",0.0,L1,small
t15,10_3,high prob,"['L1', 'L2']",0.0,L1,large
t15,11_2,high prob,"['L1', 'L2']",0.0,L1,large
t15,11_3,low prob,"['L1', 'L2']",0.0,L2,tiny
t15,12_1,high prob,"['L2', 'L1']",0.0,L1,large
t15,12_2,low prob,"['L1', 'L2']",0.0,L1,small
t15,13_1,low prob,"['L2', 'L1']",0.0,L1,large
t15,13_3,high prob,"['L1', 'L2']",0.0,L1,large
t15,14_1,low prob,"['L2', 'L1']",0.2,L1,large
t15,14_2,high prob,"['L1', 'L2']",0.1,L1,large
t15,15_2,high prob,"['L1', 'L2']",0.0,L1,large
t15,15_3,low prob,"['L1', 'L2']",0.0,L1,large
t15,16_1,low prob,"['L2', 'L1']",0.1111111111111111,L1,medium
t15,16_2,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t15,17_2,high prob,"['L1', 'L2']",0.0,L1,large
t15,17_3,low prob,"['L1', 'L2']",0.0,L1,large
t15,18_1,high prob,"['L1', 'L2']",0.0,L2,large
t15,18_3,low prob,"['L2', 'L1']",0.1666666666666666,L1,large
t15,19_1,low prob,"['L1', 'L2']",0.0,L1,large
t15,19_3,high prob,"['L2', 'L1']",0.0,L1,large
t15,1_1,high prob,"['L1', 'L2']",0.0,L1,large
t15,1_2,low prob,"['L2', 'L1']",0.0,L1,large
t15,20_1,low prob,"['L2', 'L1']",0.0,L1,small
t15,20_3,high prob,"['L1', 'L2']",0.1428571428571428,L1,large
t15,21_1,low prob,"['L2', 'L1']",0.0,L2,large
t15,21_3,high prob,"['L1', 'L2']",0.0,L1,medium
t15,22_1,high prob,"['L2', 'L1']",0.0,L1,large
